Código Departamento,Código Municipio,Código Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo Centro Poblado,Ubicación,Longitud,Latitud,Distrito,Tipo de Municipio,Area Metropolitana
5,"5,266","5,266,016",ANTIOQUIA,ENVIGADO,PARCELACION ESCOBERO,CENTRO POBLADO (CP),"(6.14488369339, -75.5591895876)",-75.5591895876,6.14488369339,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,266","5,266,017",ANTIOQUIA,ENVIGADO,PARCELACION HACIENDA ARRAYANES,CENTRO POBLADO (CP),"(6.16601672527, -75.5375249829)",-75.5375249829,6.16601672527,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,266","5,266,018",ANTIOQUIA,ENVIGADO,PARCELACION LAS PALMITAS,CENTRO POBLADO (CP),"(6.1569905391, -75.5124898764)",-75.5124898764,6.1569905391,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,266","5,266,019",ANTIOQUIA,ENVIGADO,PARCELACION LEMONT,CENTRO POBLADO (CP),0 0,0,0,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,266","5,266,020",ANTIOQUIA,ENVIGADO,PARCELACION PRADO LARGO,CENTRO POBLADO (CP),"(6.15811880391, -75.5273550365)",-75.5273550365,6.15811880391,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,266","5,266,021",ANTIOQUIA,ENVIGADO,PARCELACION SAN SEBASTIAN,CENTRO POBLADO (CP),0 0,0,0,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,266","5,266,022",ANTIOQUIA,ENVIGADO,PARCELACION TORRE LUNERA,CENTRO POBLADO (CP),"(6.15414538426, -75.5212887458)",-75.5212887458,6.15414538426,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,266","5,266,023",ANTIOQUIA,ENVIGADO,PARCELACION URBANIZACION PAPIROS,CENTRO POBLADO (CP),"(6.14775583535, -75.5231694146)",-75.5231694146,6.14775583535,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,266","5,266,024",ANTIOQUIA,ENVIGADO,PARCELACION VERANDA,CENTRO POBLADO (CP),"(6.14241753872, -75.5292400569)",-75.5292400569,6.14241753872,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,266","5,266,025",ANTIOQUIA,ENVIGADO,PARCELACION VILLAS DE LA CANDELARIA,CENTRO POBLADO (CP),"(6.1556178499, -75.5508465864)",-75.5508465864,6.1556178499,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,282","5,282,000",ANTIOQUIA,FREDONIA,FREDONIA,CABECERA MUNICIPAL (CM),"(5.9280855467, -75.6750932516)",-75.6750932516,5.9280855467,,MUNICIPIO,
5,"5,282","5,282,002",ANTIOQUIA,FREDONIA,LOS PALOMOS,CABECERA CORREGIMIENTO MUNICIPAL (C),"(5.9675356089, -75.6771186918)",-75.6771186918,5.9675356089,,MUNICIPIO,
5,"5,282","5,282,003",ANTIOQUIA,FREDONIA,MINAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"(5.92641146903, -75.7378381922)",-75.7378381922,5.92641146903,,MUNICIPIO,
5,"5,282","5,282,004",ANTIOQUIA,FREDONIA,PUENTE IGLESIAS,CABECERA INSPECCIÓN DE POLICÍA (IP),"(5.83070645181, -75.7074789765)",-75.7074789765,5.83070645181,,MUNICIPIO,
5,"5,282","5,282,005",ANTIOQUIA,FREDONIA,MARSELLA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(5.86302162697, -75.6877236332)",-75.6877236332,5.86302162697,,MUNICIPIO,
5,"5,282","5,282,008",ANTIOQUIA,FREDONIA,EL ZANCUDO,CABECERA INSPECCIÓN DE POLICÍA (IP),"(5.89042535175, -75.6559200786)",-75.6559200786,5.89042535175,,MUNICIPIO,
5,"5,284","5,284,000",ANTIOQUIA,FRONTINO,FRONTINO,CABECERA MUNICIPAL (CM),"(6.77606285319, -76.1307652118)",-76.1307652118,6.77606285319,,MUNICIPIO,
5,"5,284","5,284,004",ANTIOQUIA,FRONTINO,MURRI - LA BLANQUITA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.74356441203, -76.3678881631)",-76.3678881631,6.74356441203,,MUNICIPIO,
5,"5,284","5,284,005",ANTIOQUIA,FRONTINO,MUSINGA - TABLADITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.77291162077, -76.2043157039)",-76.2043157039,6.77291162077,,MUNICIPIO,
5,"5,284","5,284,006",ANTIOQUIA,FRONTINO,NUTIBARA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.80453407536, -76.2474711999)",-76.2474711999,6.80453407536,,MUNICIPIO,
5,"5,284","5,284,007",ANTIOQUIA,FRONTINO,PONTÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.74126729, -76.093071216)",-76.093071216,6.74126729,,MUNICIPIO,
5,"5,284","5,284,010",ANTIOQUIA,FRONTINO,SAN LAZARO,CASERÍO (CAS),"(6.737042163, -76.14974073)",-76.14974073,6.737042163,,MUNICIPIO,
5,"5,284","5,284,012",ANTIOQUIA,FRONTINO,JENGAMECODA,CABECERA CORREGIMIENTO MUNICIPAL (C),0 0,0,0,,MUNICIPIO,
5,"5,306","5,306,000",ANTIOQUIA,GIRALDO,GIRALDO,CABECERA MUNICIPAL (CM),"(6.68080793863, -75.9521573015)",-75.9521573015,6.68080793863,,MUNICIPIO,
5,"5,306","5,306,001",ANTIOQUIA,GIRALDO,MANGLAR,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.69434923744, -75.9489403204)",-75.9489403204,6.69434923744,,MUNICIPIO,
5,"5,308","5,308,000",ANTIOQUIA,GIRARDOTA,GIRARDOTA,CABECERA MUNICIPAL (CM),"(6.37961535607, -75.4444597681)",-75.4444597681,6.37961535607,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,308","5,308,002",ANTIOQUIA,GIRARDOTA,SAN ANDRÉS,CENTRO POBLADO (CP),"(6.39872278764, -75.4400142661)",-75.4400142661,6.39872278764,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,308","5,308,004",ANTIOQUIA,GIRARDOTA,LA PALMA,CENTRO POBLADO (CP),"(6.40726606515, -75.4281496928)",-75.4281496928,6.40726606515,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,308","5,308,009",ANTIOQUIA,GIRARDOTA,CABILDO,CENTRO POBLADO (CP),"(6.39049075847, -75.4271606061)",-75.4271606061,6.39049075847,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,308","5,308,010",ANTIOQUIA,GIRARDOTA,LAS CUCHILLAS,CENTRO POBLADO (CP),"(6.36876504083, -75.4559864522)",-75.4559864522,6.36876504083,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,308","5,308,011",ANTIOQUIA,GIRARDOTA,JAMUNDI-ESCUELA,CENTRO POBLADO (CP),"(6.36643260991, -75.4367562151)",-75.4367562151,6.36643260991,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,308","5,308,012",ANTIOQUIA,GIRARDOTA,JUAN COJO,CENTRO POBLADO (CP),"(6.35895766818, -75.4536642667)",-75.4536642667,6.35895766818,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,308","5,308,013",ANTIOQUIA,GIRARDOTA,LA CALLE,CENTRO POBLADO (CP),"(6.40329376032, -75.4338494607)",-75.4338494607,6.40329376032,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,308","5,308,014",ANTIOQUIA,GIRARDOTA,SAN ESTEBAN,CENTRO POBLADO (CP),"(6.385726196, -75.468130832)",-75.468130832,6.385726196,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,308","5,308,015",ANTIOQUIA,GIRARDOTA,EL PARAISO,CENTRO POBLADO (CP),"(6.38808319262, -75.4624319086)",-75.4624319086,6.38808319262,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,308","5,308,016",ANTIOQUIA,GIRARDOTA,JAMUNDI-RIELES,CENTRO POBLADO (CP),"(6.36902634082, -75.4349415833)",-75.4349415833,6.36902634082,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,308","5,308,017",ANTIOQUIA,GIRARDOTA,LOMA DE LOS OCHOA,CENTRO POBLADO (CP),"(6.39081807068, -75.4558638433)",-75.4558638433,6.39081807068,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,310","5,310,000",ANTIOQUIA,GÓMEZ PLATA,GÓMEZ PLATA,CABECERA MUNICIPAL (CM),"(6.68327964232, -75.2200360918)",-75.2200360918,6.68327964232,,MUNICIPIO,
5,"5,310","5,310,001",ANTIOQUIA,GÓMEZ PLATA,EL SALTO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.7824580786, -75.238559048)",-75.238559048,6.7824580786,,MUNICIPIO,
5,"5,310","5,310,002",ANTIOQUIA,GÓMEZ PLATA,SAN MATÍAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.77005112202, -75.1921618466)",-75.1921618466,6.77005112202,,MUNICIPIO,
5,"5,310","5,310,004",ANTIOQUIA,GÓMEZ PLATA,VEGA DE BOTERO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.73065697137, -75.1378831847)",-75.1378831847,6.73065697137,,MUNICIPIO,
5,"5,313","5,313,000",ANTIOQUIA,GRANADA,GRANADA,CABECERA MUNICIPAL (CM),"(6.1429023597, -75.1844500639)",-75.1844500639,6.1429023597,,MUNICIPIO,
5,"5,313","5,313,001",ANTIOQUIA,GRANADA,SANTA ANA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.07333829996, -75.1010899349)",-75.1010899349,6.07333829996,,MUNICIPIO,
5,"5,313","5,313,004",ANTIOQUIA,GRANADA,LOS MEDIOS,CABECERA INSPECCIÓN DE POLICÍA (IP),"(6.13841366437, -75.0858061584)",-75.0858061584,6.13841366437,,MUNICIPIO,
5,"5,315","5,315,000",ANTIOQUIA,GUADALUPE,GUADALUPE,CABECERA MUNICIPAL (CM),"(6.81506996357, -75.2398564806)",-75.2398564806,6.81506996357,,MUNICIPIO,
5,"5,315","5,315,002",ANTIOQUIA,GUADALUPE,GUANTEROS,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.843874832, -75.21707639)",-75.21707639,6.843874832,,MUNICIPIO,
5,"5,315","5,315,007",ANTIOQUIA,GUADALUPE,GUADALUPE IV,CABECERA INSPECCIÓN DE POLICÍA (IP),"(6.827629499, -75.203287377)",-75.203287377,6.827629499,,MUNICIPIO,
5,"5,315","5,315,009",ANTIOQUIA,GUADALUPE,EL MACHETE,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.809685872, -75.21361797)",-75.21361797,6.809685872,,MUNICIPIO,
5,"5,318","5,318,000",ANTIOQUIA,GUARNE,GUARNE,CABECERA MUNICIPAL (CM),"(6.27802696108, -75.4416535712)",-75.4416535712,6.27802696108,,MUNICIPIO,
5,"5,318","5,318,006",ANTIOQUIA,GUARNE,CHAPARRAL,CENTRO POBLADO (CP),"(6.2304215398, -75.3978826706)",-75.3978826706,6.2304215398,,MUNICIPIO,
5,"5,318","5,318,007",ANTIOQUIA,GUARNE,SAN IGNACIO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.20952770832, -75.4822247347)",-75.4822247347,6.20952770832,,MUNICIPIO,
5,"5,321","5,321,000",ANTIOQUIA,GUATAPÉ,GUATAPÉ,CABECERA MUNICIPAL (CM),"(6.23240969843, -75.1600208818)",-75.1600208818,6.23240969843,,MUNICIPIO,
5,"5,321","5,321,001",ANTIOQUIA,GUATAPÉ,EL ROBLE,CASERÍO (CAS),"(6.23869856728, -75.1530293132)",-75.1530293132,6.23869856728,,MUNICIPIO,
5,"5,347","5,347,000",ANTIOQUIA,HELICONIA,HELICONIA,CABECERA MUNICIPAL (CM),"(6.20676229056, -75.7343322889)",-75.7343322889,6.20676229056,,MUNICIPIO,
5,"5,347","5,347,001",ANTIOQUIA,HELICONIA,ALTO DEL CORRAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.20383835521, -75.7729858649)",-75.7729858649,6.20383835521,,MUNICIPIO,
5,"5,347","5,347,002",ANTIOQUIA,HELICONIA,PUEBLITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.167032926, -75.72116102)",-75.72116102,6.167032926,,MUNICIPIO,
5,"5,347","5,347,003",ANTIOQUIA,HELICONIA,LLANOS DE SAN JOSÉ,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.25162596302, -75.7503471036)",-75.7503471036,6.25162596302,,MUNICIPIO,
5,"5,347","5,347,009",ANTIOQUIA,HELICONIA,GUAMAL,CENTRO POBLADO (CP),"(6.1610614324, -75.7400497164)",-75.7400497164,6.1610614324,,MUNICIPIO,
5,"5,353","5,353,000",ANTIOQUIA,HISPANIA,HISPANIA,CABECERA MUNICIPAL (CM),"(5.79946280832, -75.906590966)",-75.906590966,5.79946280832,,MUNICIPIO,
5,"5,360","5,360,000",ANTIOQUIA,ITAGÜÍ,ITAGÜÍ,CABECERA MUNICIPAL (CM),"(6.174929734, -75.6120815283)",-75.6120815283,6.174929734,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,360","5,360,001",ANTIOQUIA,ITAGÜÍ,LOS GÓMEZ,CENTRO POBLADO (CP),"(6.19110446222, -75.6109065213)",-75.6109065213,6.19110446222,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,360","5,360,003",ANTIOQUIA,ITAGÜÍ,EL AJIZAL,CENTRO POBLADO (CP),"(6.19405938271, -75.6070083726)",-75.6070083726,6.19405938271,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,360","5,360,006",ANTIOQUIA,ITAGÜÍ,EL PEDREGAL,CENTRO POBLADO (CP),"(6.18933422521, -75.6173195249)",-75.6173195249,6.18933422521,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,360","5,360,012",ANTIOQUIA,ITAGÜÍ,EL PORVENIR,CENTRO POBLADO (CP),"(6.19491052307, -75.6000740382)",-75.6000740382,6.19491052307,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,360","5,360,013",ANTIOQUIA,ITAGÜÍ,EL PROGRESO,CENTRO POBLADO (CP),"(6.18622795255, -75.61441259)",-75.61441259,6.18622795255,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,360","5,360,014",ANTIOQUIA,ITAGÜÍ,LA MARÍA,CENTRO POBLADO (CP),"(6.17827015677, -75.6271385514)",-75.6271385514,6.17827015677,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,361","5,361,000",ANTIOQUIA,ITUANGO,ITUANGO,CABECERA MUNICIPAL (CM),"(7.17163748398, -75.7646752276)",-75.7646752276,7.17163748398,,MUNICIPIO,
5,"5,361","5,361,001",ANTIOQUIA,ITUANGO,BADILLO,CASERÍO (CAS),0 0,0,0,,MUNICIPIO,
5,"5,361","5,361,002",ANTIOQUIA,ITUANGO,EL ARO - BUILÓPOLIS,CASERÍO (CAS),"(7.24912731388, -75.5192577037)",-75.5192577037,7.24912731388,,MUNICIPIO,
5,"5,361","5,361,003",ANTIOQUIA,ITUANGO,LA GRANJA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(7.28672290276, -75.7222994185)",-75.7222994185,7.28672290276,,MUNICIPIO,
5,"5,361","5,361,004",ANTIOQUIA,ITUANGO,PASCUITA,CENTRO POBLADO (CP),"(7.1912924355, -75.6537560031)",-75.6537560031,7.1912924355,,MUNICIPIO,
5,"5,361","5,361,005",ANTIOQUIA,ITUANGO,SANTA ANA,CASERÍO (CAS),"(7.16284047826, -75.8691726128)",-75.8691726128,7.16284047826,,MUNICIPIO,
5,"5,361","5,361,006",ANTIOQUIA,ITUANGO,SANTA LUCÍA,CASERÍO (CAS),"(7.31394816586, -75.825223106)",-75.825223106,7.31394816586,,MUNICIPIO,
5,"5,361","5,361,007",ANTIOQUIA,ITUANGO,SANTA RITA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(7.32072659077, -75.6160434939)",-75.6160434939,7.32072659077,,MUNICIPIO,
5,"5,361","5,361,018",ANTIOQUIA,ITUANGO,PÍO X,CENTRO POBLADO (CP),"(7.18325608248, -75.7650693542)",-75.7650693542,7.18325608248,,MUNICIPIO,
5,"5,364","5,364,000",ANTIOQUIA,JARDÍN,JARDÍN,CABECERA MUNICIPAL (CM),"(5.59753984677, -75.8189807815)",-75.8189807815,5.59753984677,,MUNICIPIO,
5,"5,364","5,364,001",ANTIOQUIA,JARDÍN,CRISTIANÍA,CABECERA INSPECCIÓN DE POLICÍA (IP),"(5.62814324744, -75.8707243323)",-75.8707243323,5.62814324744,,MUNICIPIO,
5,"5,364","5,364,002",ANTIOQUIA,JARDÍN,LA ARBOLEDA - LAS MACANAS,CABECERA INSPECCIÓN DE POLICÍA (IP),"(5.58686624145, -75.8567990342)",-75.8567990342,5.58686624145,,MUNICIPIO,
5,"5,364","5,364,006",ANTIOQUIA,JARDÍN,QUEBRADA BONITA,CENTRO POBLADO (CP),"(5.58998157652, -75.8036271178)",-75.8036271178,5.58998157652,,MUNICIPIO,
5,"5,368","5,368,000",ANTIOQUIA,JERICÓ,JERICÓ,CABECERA MUNICIPAL (CM),"(5.78974203756, -75.7855038531)",-75.7855038531,5.78974203756,,MUNICIPIO,
5,"5,368","5,368,005",ANTIOQUIA,JERICÓ,GUACAMAYAL,CASERÍO (CAS),"(5.797506684, -75.780013578)",-75.780013578,5.797506684,,MUNICIPIO,
5,"5,368","5,368,007",ANTIOQUIA,JERICÓ,LOS PATIOS,CASERÍO (CAS),"(5.78996091595, -75.7720623657)",-75.7720623657,5.78996091595,,MUNICIPIO,
5,"5,376","5,376,000",ANTIOQUIA,LA CEJA,LA CEJA,CABECERA MUNICIPAL (CM),"(6.02805465836, -75.4294329272)",-75.4294329272,6.02805465836,,MUNICIPIO,
5,"5,376","5,376,002",ANTIOQUIA,LA CEJA,EL TAMBO,CASERÍO (CAS),"(6.01374935957, -75.4355940349)",-75.4355940349,6.01374935957,,MUNICIPIO,
5,"5,376","5,376,003",ANTIOQUIA,LA CEJA,SAN JOSÉ,CASERÍO (CAS),"(5.9655040555, -75.4890559864)",-75.4890559864,5.9655040555,,MUNICIPIO,
5,"5,376","5,376,005",ANTIOQUIA,LA CEJA,SAN NICOLAS,CASERÍO (CAS),"(6.047529881, -75.427775421)",-75.427775421,6.047529881,,MUNICIPIO,
5,"5,376","5,376,006",ANTIOQUIA,LA CEJA,SAN JUDAS,CASERÍO (CAS),"(6.0547981006, -75.3887612776)",-75.3887612776,6.0547981006,,MUNICIPIO,
5,"5,376","5,376,008",ANTIOQUIA,LA CEJA,TOLEDO,CASERÍO (CAS),"(6.05447591565, -75.3849450646)",-75.3849450646,6.05447591565,,MUNICIPIO,
5,"5,380","5,380,000",ANTIOQUIA,LA ESTRELLA,LA ESTRELLA,CABECERA MUNICIPAL (CM),"(6.15841993, -75.645190382)",-75.645190382,6.15841993,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,380","5,380,007",ANTIOQUIA,LA ESTRELLA,LA TABLACITA,CENTRO POBLADO (CP),"(6.12643518037, -75.6281533252)",-75.6281533252,6.12643518037,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,380","5,380,008",ANTIOQUIA,LA ESTRELLA,SAGRADA FAMILIA,CENTRO POBLADO (CP),"(6.11667899845, -75.6270852126)",-75.6270852126,6.11667899845,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,380","5,380,009",ANTIOQUIA,LA ESTRELLA,SAN JOSÉ - MELEGUINDO,CENTRO POBLADO (CP),"(6.16528468327, -75.6564113421)",-75.6564113421,6.16528468327,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,380","5,380,010",ANTIOQUIA,LA ESTRELLA,LA RAYA,CENTRO POBLADO (CP),"(6.11235876928, -75.6407506821)",-75.6407506821,6.11235876928,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,380","5,380,011",ANTIOQUIA,LA ESTRELLA,SAN ISIDRO,CENTRO POBLADO (CP),"(6.11886775867, -75.6233133841)",-75.6233133841,6.11886775867,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,380","5,380,012",ANTIOQUIA,LA ESTRELLA,TARAPACÁ,CENTRO POBLADO (CP),"(6.16446939633, -75.6502340856)",-75.6502340856,6.16446939633,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,380","5,380,013",ANTIOQUIA,LA ESTRELLA,SAN MIGUEL,CENTRO POBLADO (CP),"(6.12069695, -75.641719859)",-75.641719859,6.12069695,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,380","5,380,019",ANTIOQUIA,LA ESTRELLA,LA BERMEJALA,CENTRO POBLADO (CP),"(6.13401266121, -75.6432157614)",-75.6432157614,6.13401266121,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,380","5,380,021",ANTIOQUIA,LA ESTRELLA,PEÑAS BLANCAS,CENTRO POBLADO (CP),"(6.1281219412, -75.6413344493)",-75.6413344493,6.1281219412,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,380","5,380,022",ANTIOQUIA,LA ESTRELLA,LA VIRGEN PARTE ALTA,CENTRO POBLADO (CP),0 0,0,0,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,"5,390","5,390,000",ANTIOQUIA,LA PINTADA,LA PINTADA,CABECERA MUNICIPAL (CM),"(5.74380769651, -75.6078057481)",-75.6078057481,5.74380769651,,MUNICIPIO,
5,"5,390","5,390,001",ANTIOQUIA,LA PINTADA,LA BOCANA,CENTRO POBLADO (CP),"(5.72418370606, -75.5998419747)",-75.5998419747,5.72418370606,,MUNICIPIO,
5,"5,400","5,400,000",ANTIOQUIA,LA UNIÓN,LA UNIÓN,CABECERA MUNICIPAL (CM),"(5.97387113417, -75.3608622911)",-75.3608622911,5.97387113417,,MUNICIPIO,
5,"5,400","5,400,001",ANTIOQUIA,LA UNIÓN,MESOPOTAMIA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(5.88424907579, -75.3163408883)",-75.3163408883,5.88424907579,,MUNICIPIO,
5,"5,400","5,400,004",ANTIOQUIA,LA UNIÓN,LA CONCHA,CASERÍO (CAS),"(5.98145107307, -75.3687639246)",-75.3687639246,5.98145107307,,MUNICIPIO,
5,"5,411","5,411,000",ANTIOQUIA,LIBORINA,LIBORINA,CABECERA MUNICIPAL (CM),"(6.67732537607, -75.8128326075)",-75.8128326075,6.67732537607,,MUNICIPIO,
5,"5,411","5,411,001",ANTIOQUIA,LIBORINA,EL CARMEN - LA VENTA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.6822543018, -75.7502216668)",-75.7502216668,6.6822543018,,MUNICIPIO,
5,"5,411","5,411,002",ANTIOQUIA,LIBORINA,LA HONDA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.78042821947, -75.8269240391)",-75.8269240391,6.78042821947,,MUNICIPIO,
5,"5,411","5,411,003",ANTIOQUIA,LIBORINA,LA MERCED (PLAYÓN),CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.76561724057, -75.7493285966)",-75.7493285966,6.76561724057,,MUNICIPIO,
5,"5,411","5,411,004",ANTIOQUIA,LIBORINA,SAN DIEGO (PLACITA),CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.719723236, -75.775700823)",-75.775700823,6.719723236,,MUNICIPIO,
5,"5,411","5,411,005",ANTIOQUIA,LIBORINA,CURITÍ,CENTRO POBLADO (CP),"(6.67352222031, -75.7988602354)",-75.7988602354,6.67352222031,,MUNICIPIO,
5,"5,411","5,411,007",ANTIOQUIA,LIBORINA,CRISTÓBAL,CENTRO POBLADO (CP),"(6.7332877032, -75.813652339)",-75.813652339,6.7332877032,,MUNICIPIO,
5,"5,411","5,411,012",ANTIOQUIA,LIBORINA,PORVENIR,CENTRO POBLADO (CP),"(6.75279249926, -75.8115410265)",-75.8115410265,6.75279249926,,MUNICIPIO,
5,"5,411","5,411,013",ANTIOQUIA,LIBORINA,PROVINCIAL,CENTRO POBLADO (CP),"(6.72470564434, -75.7682390466)",-75.7682390466,6.72470564434,,MUNICIPIO,
5,"5,425","5,425,000",ANTIOQUIA,MACEO,MACEO,CABECERA MUNICIPAL (CM),"(6.55211468066, -74.7871571162)",-74.7871571162,6.55211468066,,MUNICIPIO,
5,"5,425","5,425,001",ANTIOQUIA,MACEO,LA SUSANA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.600558576, -74.657676947)",-74.657676947,6.600558576,,MUNICIPIO,
5,"5,425","5,425,003",ANTIOQUIA,MACEO,LA FLORESTA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.47717614279, -74.7003884094)",-74.7003884094,6.47717614279,,MUNICIPIO,
5,"5,425","5,425,005",ANTIOQUIA,MACEO,SAN JOSÉ DEL NUS (JOSÉ DE NUESTRA SEÑORA),CASERÍO (CAS),"(6.49637907051, -74.8261089822)",-74.8261089822,6.49637907051,,MUNICIPIO,
5,"5,440","5,440,000",ANTIOQUIA,MARINILLA,MARINILLA,CABECERA MUNICIPAL (CM),"(6.17404951538, -75.3394598367)",-75.3394598367,6.17404951538,,MUNICIPIO,
5,"5,467","5,467,000",ANTIOQUIA,MONTEBELLO,MONTEBELLO,CABECERA MUNICIPAL (CM),"(5.94632388294, -75.5235098947)",-75.5235098947,5.94632388294,,MUNICIPIO,
5,"5,467","5,467,001",ANTIOQUIA,MONTEBELLO,SABALETAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"(5.917730781, -75.546359495)",-75.546359495,5.917730781,,MUNICIPIO,
5,"5,467","5,467,006",ANTIOQUIA,MONTEBELLO,LA GRANJA,CENTRO POBLADO (CP),"(5.952080755, -75.537415369)",-75.537415369,5.952080755,,MUNICIPIO,
5,"5,467","5,467,008",ANTIOQUIA,MONTEBELLO,PIEDRA GALANA,CENTRO POBLADO (CP),"(5.86948733889, -75.5248981832)",-75.5248981832,5.86948733889,,MUNICIPIO,
5,"5,467","5,467,009",ANTIOQUIA,MONTEBELLO,ZARCITOS PARTE ALTA,CENTRO POBLADO (CP),0 0,0,0,,MUNICIPIO,
5,"5,475","5,475,000",ANTIOQUIA,MURINDÓ,MURINDÓ,CABECERA MUNICIPAL (CM),"(6.97768956086, -76.8174595267)",-76.8174595267,6.97768956086,,MUNICIPIO,
5,"5,475","5,475,001",ANTIOQUIA,MURINDÓ,OPOGADO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(6.81455593789, -76.8780211599)",-76.8780211599,6.81455593789,,MUNICIPIO,
5,"5,475","5,475,005",ANTIOQUIA,MURINDÓ,JEDEGA,CABECERA INSPECCIÓN DE POLICÍA (IP),"(6.87372565119, -76.7850903433)",-76.7850903433,6.87372565119,,MUNICIPIO,
